order_id,order_date,customer_id,customer_name,email,phone,product,category,quantity,unit_price,discount,payment_method,shipping_city,shipping_state,order_status
ORD100154,2025-01-31 21:00:00,CUST1821,John Williams,,+2348012345678,Blender,Home,2,56405.2758009537,0.1,Card,Ibadan,Oyo,Returned
ORD100155,2026-07-18 09:00:00,CUST2277,Mary Smith,customer@gmail.com,,T-Shirt,Fashion,1,17543.514010769355,0.1,Paystack,Port Harcourt,Rivers,Cancelled
ORD100156,2025-12-08 09:00:00,CUST1083,John Okafor,user@yahoo.com,080-1234-5678,Running Shoes,Fashion,1,68951.55611752476,0.2,POS,Benin City,Edo,Pending
ORD100157,2025-08-12 21:00:00,CUST2256,Aisha Smith,bademail.com,080-1234-5678,External SSD,Electronics,3,96780.76845698875,0.2,Paystack,Ikeja,Lagos,Failed
ORD100158,2025-11-21 04:00:00,CUST1035,Aisha Adeyemi,customer@gmail.com,,Coffee Maker,Home,2,73205.31084262254,0.0,Paystack,Port Harcourt,Rivers,Returned
ORD100159,2026-05-08 11:00:00,CUST1106,Ngozi Smith,,,Office Chair,Home,5,134785.4955407096,0.05,Card,Abuja,FCT,Failed
ORD100160,2025-08-03 03:00:00,CUST1858,David Ibrahim,user@yahoo.com,,USB-C Charger,Electronics,1,18006.550216599557,0.2,POS,Kano,Kano,Completed
ORD100161,2026-03-29 01:00:00,CUST1980,Tunde Adeyemi,user@yahoo.com,,Running Shoes,Fashion,1,70357.61409201214,0.1,Paystack,Ibadan,Oyo,Cancelled
ORD100162,18/06/2025,CUST1572,Emeka Smith,info@company.com,080-1234-5678,Office Chair,Home,2,150942.12716826092,0.15,Cash,Abuja,FCT,Returned
ORD100163,2025-07-16 11:00:00,CUST1250,Tunde Ibrahim,info@company.com,+2348012345678,Blender,Home,2,55569.250763118056,0.1,Flutterwave,Port Harcourt,Rivers,Completed
ORD100164,2026-05-26 04:00:00,CUST1982,Chioma Smith,,080-1234-5678,Blender,Home,4,63023.07763188638,0.1,Bank Transfer,Port Harcourt,Rivers,Completed
ORD100165,2025-06-15 12:00:00,CUST1104,Chioma Smith,customer@gmail.com,08012345678,External SSD,Electronics,2,93352.72595491692,0.15,Card,Abuja,FCT,Pending
ORD100166,2025-10-05 18:00:00,CUST2338,Ngozi Ibrahim,user@yahoo.com,080-1234-5678,Wireless Headphones,Electronics,5,81959.85093602583,0.0,Card,Ikeja,Lagos,Failed
ORD100167,2025-04-30 12:00:00,CUST1856,David Okafor,bademail.com,,Backpack,Fashion,1,39365.01770814891,0.1,Card,Lagos,Lagos,Completed
ORD100168,2025-08-17 17:00:00,CUST1583,Ngozi Williams,,,Office Chair,Home,2,156288.53894932757,0.05,Paystack,Lekki,Lagos,Returned
ORD100169,2025-08-14 17:00:00,CUST1333,Ngozi Adeyemi,user@yahoo.com,08012345678,Office Chair,Home,1,151861.91896927546,0.1,Paystack,Lekki,Lagos,Pending
ORD100170,2026-07-19 13:00:00,CUST1876,Aisha Okafor,bademail.com,08012345678,Running Shoes,Fashion,2,60902.15561361542,0.05,POS,Benin City,Edo,Cancelled
ORD100171,2025-06-10 18:00:00,CUST1915,Emeka Adeyemi,info@company.com,08012345678,Backpack,Fashion,1,39997.0464668493,0.1,Flutterwave,Benin City,Edo,Pending
ORD100172,29/07/2025,CUST1328,Tunde Williams,info@company.com,08012345678,Wireless Headphones,Electronics,2,87358.09252838952,0.1,Cash,Kano,Kano,Failed
ORD100173,2025-11-23 10:00:00,CUST1314,Ngozi Williams,info@company.com,,Backpack,Fashion,1,43696.3021055875,0.15,Paystack,Ikeja,Lagos,Pending
ORD100174,2025-12-25 17:00:00,CUST1915,Aisha Okafor,,08012345678,Backpack,Fashion,2,38318.767599476145,0.2,Paystack,Lekki,Lagos,Pending
ORD100175,2025-08-12 23:00:00,CUST2066,Ngozi Okafor,user@yahoo.com,,External SSD,Electronics,1,87227.89124458208,0.2,POS,Ikeja,Lagos,Completed
ORD100176,2025-11-08 20:00:00,CUST2155,John Williams,bademail.com,080-1234-5678,Coffee Maker,Home,1,75215.23314948003,0.15,Cash,Benin City,Edo,Completed
ORD100177,2025-10-17 05:00:00,CUST1706,Mary Williams,customer@gmail.com,08012345678,Backpack,Fashion,2,46083.55288389113,0.15,Card,Lagos,Lagos,Cancelled
ORD100178,2026-06-07 19:00:00,CUST2314,Tunde Adeyemi,bademail.com,,Smart Watch,Electronics,1,118131.6462768356,0.15,POS,Ikeja,Lagos,Completed
ORD100179,2025-03-22 23:00:00,CUST1366,Tunde Williams,user@yahoo.com,+2348012345678,T-Shirt,Fashion,1,19205.35780200738,0.0,Cash,Ibadan,Oyo,Returned
ORD100180,2026-07-17 01:00:00,CUST1471,Chioma Ibrahim,info@company.com,+2348012345678,T-Shirt,Fashion,1,17192.33902006246,0.0,Card,Benin City,Edo,Returned
ORD100181,2025-06-14 07:00:00,CUST1423,Mary Okafor,,08012345678,External SSD,Electronics,2,93982.38025872345,0.0,Bank Transfer,Lagos,Lagos,Completed
ORD100182,2026-05-30 23:00:00,CUST2590,John Smith,,080-1234-5678,Smart Watch,Electronics,1,104151.55337711646,0.2,Cash,Abuja,FCT,Failed
ORD100183,2025-06-11 17:00:00,CUST1619,David Williams,user@yahoo.com,,External SSD,Electronics,2,91209.51812139098,0.0,Paystack,Ibadan,Oyo,Failed
ORD100184,2026-01-15 11:00:00,CUST2016,John Adeyemi,bademail.com,080-1234-5678,Running Shoes,Fashion,2,67552.00929501817,0.15,Bank Transfer,Benin City,Edo,Cancelled
ORD100185,2025-06-14 12:00:00,CUST1462,Emeka Smith,bademail.com,08012345678,Smart Watch,Electronics,1,111372.49089091201,0.15,Paystack,Kano,Kano,Failed
ORD100186,2025-05-19 19:00:00,CUST1677,Mary Ibrahim,info@company.com,08012345678,Running Shoes,Fashion,1,65463.26197251381,0.05,Card,Port Harcourt,Rivers,Cancelled
ORD100187,2025-02-19 16:00:00,CUST1386,Chioma Ibrahim,user@yahoo.com,080-1234-5678,Smart Watch,Electronics,2,105670.13656388546,0.0,Bank Transfer,Lagos,Lagos,Pending
ORD100188,2025-06-15 14:00:00,CUST2425,Chioma Ibrahim,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,18991.849975429574,0.15,POS,Kano,Kano,Failed
ORD100189,2025-12-17 01:00:00,CUST2019,Ngozi Okafor,bademail.com,080-1234-5678,Blender,Home,1,62806.23378721088,0.1,Cash,Ibadan,Oyo,Returned
ORD100190,2026-05-22 00:00:00,CUST1299,John Adeyemi,,,Wireless Headphones,Electronics,2,81518.26888763155,0.05,Cash,Abuja,FCT,Pending
ORD100191,2025-12-07 20:00:00,CUST2128,Aisha Adeyemi,bademail.com,,Smart Watch,Electronics,2,109138.23796586052,0.1,Bank Transfer,Abuja,FCT,Pending
ORD100192,2025-12-24 16:00:00,CUST1070,Mary Okafor,customer@gmail.com,,T-Shirt,Fashion,1,16694.969509789058,0.05,Card,Lagos,Lagos,Pending
ORD100193,2025-09-12 18:00:00,CUST1124,Ngozi Ibrahim,customer@gmail.com,08012345678,Wireless Headphones,Electronics,1,85547.61224521653,0.15,Card,Kano,Kano,Completed
ORD100194,2025-01-12 16:00:00,CUST2029,Tunde Smith,customer@gmail.com,08012345678,T-Shirt,Fashion,2,18087.78744441294,0.05,Bank Transfer,Port Harcourt,Rivers,Failed
ORD100195,2025-07-02 11:00:00,CUST1813,Mary Adeyemi,bademail.com,,T-Shirt,Fashion,1,18234.007856812692,0.05,Cash,Ibadan,Oyo,Completed
ORD100196,2025-09-15 11:00:00,CUST2132,Ngozi Okafor,customer@gmail.com,+2348012345678,Wireless Headphones,Electronics,1,77905.66408259863,0.15,Flutterwave,Benin City,Edo,Cancelled
ORD100197,2025-12-27 13:00:00,CUST1088,Chioma Smith,,,External SSD,Electronics,5,90650.80600145964,0.0,Flutterwave,Lekki,Lagos,Cancelled
ORD100198,2025-05-03 10:00:00,CUST1645,John Smith,,+2348012345678,T-Shirt,Fashion,2,18908.116091448715,0.15,Card,Lagos,Lagos,Cancelled
ORD100199,2026-04-08 04:00:00,CUST2108,Aisha Ibrahim,user@yahoo.com,08012345678,Running shoe,Fashion,2,65010.30707129043,0.1,Card,Benin City,Edo,Completed
ORD100200,2025-08-21 12:00:00,CUST2240,Tunde Adeyemi,customer@gmail.com,080-1234-5678,Smart Watch,Electronics,1,116238.05905757018,0.15,POS,Lekki,Lagos,Pending
ORD100201,2025-10-22 19:00:00,CUST1381,Tunde Okafor,,080-1234-5678,Blender,Home,2,61457.44001611187,0.0,Card,Benin City,Edo,Cancelled
ORD100202,2026-05-20 22:00:00,CUST1798,Aisha Adeyemi,customer@gmail.com,08012345678,Running Shoes,Fashion,1,58567.537890810396,0.1,POS,Ikeja,Lagos,Cancelled
ORD100203,2025-05-08 22:00:00,CUST1883,Ngozi Williams,,,Office Chair,Home,1,133495.49489290713,0.0,Cash,Lekki,Lagos,Failed
ORD100204,2025-09-20 23:00:00,CUST1026,Emeka Ibrahim,bademail.com,08012345678,USB-C Charger,Electronics,2,18809.437838525253,0.2,Bank Transfer,Ibadan,Oyo,Failed
ORD100205,2025-04-26 17:00:00,CUST1285,Emeka Adeyemi,info@company.com,,T-Shirt,Fashion,1,16725.365354327572,0.05,POS,Benin City,Edo,Cancelled
ORD100206,2025-09-04 12:00:00,CUST1516,Chioma Ibrahim,,+2348012345678,Smart Watch,Electronics,1,109072.95592392528,0.05,Cash,Lekki,Lagos,Completed
ORD100207,2026-07-03 21:00:00,CUST1675,Ngozi Adeyemi,bademail.com,+2348012345678,USB C Charger,Electronics,1,105609.57626294073,0.2,Flutterwave,Benin City,Edo,Pending
ORD100208,2025-08-06 20:00:00,CUST1597,Ngozi Williams,user@yahoo.com,080-1234-5678,Coffee Maker,Home,1,70215.19635346772,0.15,Cash,Benin City,Edo,Completed
ORD100209,2026-04-11 09:00:00,CUST2573,John Ibrahim,user@yahoo.com,,External SSD,Electronics,1,100656.02489959667,0.0,POS,Ikeja,Lagos,Returned
ORD100210,2025-06-22 11:00:00,CUST2349,David Ibrahim,bademail.com,08012345678,Running Shoes,Fashion,2,64337.867370837244,0.2,POS,Abuja,FCT,Failed
ORD100211,2026-01-07 03:00:00,CUST1076,Aisha Williams,,08012345678,Smart Watch,Electronics,1,101406.12735537431,0.05,Flutterwave,Benin City,Edo,Cancelled
ORD100212,2026-01-20 11:00:00,CUST2322,Tunde Adeyemi,bademail.com,08012345678,Running Shoes,Fashion,2,58637.121046199536,0.1,Bank Transfer,Lagos,Lagos,Failed
ORD100213,2025-11-01 07:00:00,CUST1767,Tunde Ibrahim,,+2348012345678,T-Shirt,Fashion,2,17441.882595358267,0.0,POS,Abuja,FCT,Completed
ORD100214,2025-03-21 05:00:00,CUST2496,David Adeyemi,info@company.com,080-1234-5678,Office Chair,Home,1,143704.64642155045,0.05,Paystack,Lekki,Lagos,Returned
ORD100215,2026-05-08 21:00:00,CUST2427,Ngozi Adeyemi,customer@gmail.com,080-1234-5678,Blender,Home,1,52718.32341103373,0.0,Card,Kano,Kano,Cancelled
ORD100216,2026-05-21 12:00:00,CUST1500,David Williams,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,18215.45622896351,0.15,Bank Transfer,Ikeja,Lagos,Returned
ORD100217,2025-09-28 01:00:00,CUST1060,Chioma Ibrahim,,,Running Shoes,Fashion,1,63554.8651446242,0.05,Bank Transfer,Benin City,Edo,Cancelled
ORD100218,2025-09-07 17:00:00,CUST1668,Chioma Ibrahim,customer@gmail.com,080-1234-5678,USB-C Charger,Electronics,2,18614.525141607908,0.15,Paystack,Ikeja,Lagos,Cancelled
ORD100219,2026-02-05 17:00:00,CUST1234,Aisha Adeyemi,bademail.com,+2348012345678,External SSD,Electronics,1,100961.02683095775,0.1,Paystack,Benin City,Edo,Failed
ORD100220,2025-03-22 11:00:00,CUST1489,Emeka Okafor,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,18696.371550179207,0.2,POS,Ibadan,Oyo,Returned
ORD100221,2025-10-16 19:00:00,CUST1381,Ngozi Williams,user@yahoo.com,+2348012345678,External SSD,Electronics,1,94803.19849765197,0.05,Bank Transfer,Benin City,Edo,Cancelled
ORD100222,2025-01-07 13:00:00,CUST1993,David Smith,bademail.com,,Coffee Maker,Home,2,70691.5346164974,0.15,POS,Ibadan,Oyo,Returned
ORD100223,2026-06-28 07:00:00,CUST2559,Chioma Adeyemi,customer@gmail.com,080-1234-5678,Coffee Maker,Home,1,68037.74519966218,0.1,Bank Transfer,Lagos,Lagos,Returned
ORD100224,2026-01-11 06:00:00,CUST2047,Mary Williams,customer@gmail.com,080-1234-5678,External SSD,Electronics,2,100227.14752941592,0.1,Paystack,Kano,Kano,Completed
ORD100225,2025-03-11 21:00:00,CUST2508,Chioma Adeyemi,customer@gmail.com,,Coffee Maker,Home,1,68584.53923627369,0.0,POS,Benin City,Edo,Completed
ORD100226,2026-05-01 04:00:00,CUST2250,Tunde Smith,,+2348012345678,Backpack,Fashion,1,44392.734203752916,0.05,Card,Ibadan,Oyo,Failed
ORD100227,2025-08-09 22:00:00,CUST2442,Emeka Adeyemi,,080-1234-5678,Blender,Home,1,63247.809207089216,0.2,Flutterwave,Ikeja,Lagos,Completed
ORD100228,2025-02-10 11:00:00,CUST1568,David Smith,user@yahoo.com,+2348012345678,Running Shoes,Fashion,5,67748.1330349092,0.05,Flutterwave,Benin City,Edo,Returned
ORD100229,2026-03-05 14:00:00,CUST1849,Tunde Ibrahim,customer@gmail.com,08012345678,Coffee Maker,Home,1,70601.05113554622,0.1,Flutterwave,Port Harcourt,Rivers,Cancelled
ORD100230,2026-02-02 06:00:00,CUST1006,Mary Ibrahim,info@company.com,08012345678,Coffee Maker,Home,5,76257.76214372898,0.15,Bank Transfer,Ibadan,Oyo,Returned
ORD100231,2026-07-20 11:00:00,CUST1581,Aisha Williams,,+2348012345678,Backpack,Fashion,1,42555.59373170398,0.15,Cash,Ibadan,Oyo,Completed
ORD100232,2025-01-12 02:00:00,CUST1255,David Ibrahim,bademail.com,08012345678,Wireless Headphones,Electronics,1,93361.2500599514,0.15,Bank Transfer,Kano,Kano,Pending
ORD100233,2025-03-05 17:00:00,CUST2341,Aisha Adeyemi,customer@gmail.com,080-1234-5678,Office Chair,Home,1,149770.75553096985,0.05,Card,Port Harcourt,Rivers,Returned
ORD100234,2025-10-21 00:00:00,CUST2343,Mary Okafor,customer@gmail.com,+2348012345678,Office Chair,Home,2,144327.39453956654,0.05,Paystack,Abuja,FCT,Pending
ORD100235,2025-01-06 12:00:00,CUST2425,Aisha Okafor,bademail.com,+2348012345678,T-Shirt,Fashion,2,17919.720869175955,0.05,POS,Lagos,Lagos,Completed
ORD100236,2025-07-24 06:00:00,CUST1281,Tunde Smith,user@yahoo.com,08012345678,USB-C Charger,Electronics,1,18109.829795568054,0.0,Paystack,Ibadan,Oyo,Pending
ORD100237,2026-03-05 18:00:00,CUST2533,David Ibrahim,,,Coffee Maker,Home,1,77183.46035427097,0.0,Card,Abuja,FCT,Pending
ORD100238,2025-08-28 23:00:00,CUST1880,Aisha Smith,user@yahoo.com,080-1234-5678,USB-C Charger,Electronics,2,18520.634045476432,0.05,Paystack,Benin City,Edo,Failed
ORD100239,2026-06-16 18:00:00,CUST2415,John Adeyemi,user@yahoo.com,+2348012345678,External SSD,Electronics,2,99709.02917864376,0.1,Flutterwave,Port Harcourt,Rivers,Completed
ORD100240,2025-06-14 13:00:00,CUST2024,Mary Williams,customer@gmail.com,080-1234-5678,Backpack,Fashion,1,45644.96497406341,0.05,POS,Lekki,Lagos,Failed
ORD100241,2026-06-05 16:00:00,CUST1965,Mary Okafor,,08012345678,Smart Watch,Electronics,1,99303.4553659564,0.05,Card,Ikeja,Lagos,Completed
ORD100242,2025-10-17 03:00:00,CUST2438,Tunde Okafor,,+2348012345678,Smart Watch,Electronics,1,105104.29018616032,0.1,Card,Benin City,Edo,Failed
ORD100243,2026-01-02 04:00:00,CUST1670,Tunde Williams,customer@gmail.com,080-1234-5678,Backpack,Fashion,5,43668.87740548613,0.05,Card,Ikeja,Lagos,Pending
ORD100244,2025-11-06 12:00:00,CUST2254,John Adeyemi,user@yahoo.com,08012345678,USB-C Charger,Electronics,4,16245.593897614197,0.05,Flutterwave,Lekki,Lagos,Completed
ORD100245,24/12/2025,CUST2060,Emeka Smith,info@company.com,+2348012345678,Running Shoes,Fashion,1,68247.0929932193,0.1,Flutterwave,Ibadan,Oyo,Completed
ORD100246,2025-07-05 16:00:00,CUST2073,Mary Adeyemi,,08012345678,Wireless Headphones,Electronics,1,84934.50867189738,0.2,Cash,Benin City,Edo,Completed
ORD100247,2025-09-09 00:00:00,CUST1323,Emeka Okafor,,08012345678,Coffee Maker,Home,3,68089.02369340682,0.2,Card,Ikeja,Lagos,Completed
ORD100248,2025-09-06 11:00:00,CUST1785,David Smith,customer@gmail.com,,Wireless Headphones,Electronics,1,80316.76033489879,0.05,POS,Kano,Kano,Cancelled
ORD100249,2025-03-23 12:00:00,CUST2029,John Smith,user@yahoo.com,08012345678,Office Chair,Home,3,158168.30281635243,0.0,POS,Ibadan,Oyo,Cancelled
ORD100250,2025-01-06 10:00:00,CUST1756,Chioma Adeyemi,,080-1234-5678,USB C Charger,Home,1,151947.70361526913,0.05,POS,Kano,Kano,Cancelled
ORD100251,2026-05-16 00:00:00,CUST2120,Chioma Smith,customer@gmail.com,,External SSD,Electronics,5,85954.29486354408,0.2,Cash,Abuja,FCT,Completed
ORD100252,2026-05-19 20:00:00,CUST2490,Emeka Okafor,user@yahoo.com,+2348012345678,Blender,Home,1,57069.86376723301,0.0,Bank Transfer,Benin City,Edo,Cancelled
ORD100253,2025-12-21 19:00:00,CUST1846,Aisha Ibrahim,customer@gmail.com,08012345678,USB-C Charger,Electronics,1,18019.539949898794,0.15,Card,Abuja,FCT,Failed
ORD100254,2025-06-11 15:00:00,CUST1598,Emeka Adeyemi,bademail.com,080-1234-5678,External SSD,Electronics,1,91543.0966660559,0.1,Bank Transfer,Ikeja,Lagos,Completed
ORD100255,2025-04-17 02:00:00,CUST1217,David Ibrahim,bademail.com,080-1234-5678,Backpack,Fashion,1,41214.705436037395,0.2,Cash,Lekki,Lagos,Pending
ORD100256,2025-03-23 20:00:00,CUST1186,David Adeyemi,,08012345678,Coffee Maker,Home,1,67896.29936842111,0.1,Bank Transfer,Port Harcourt,Rivers,Completed
ORD100257,2025-12-17 12:00:00,CUST1101,Emeka Adeyemi,user@yahoo.com,08012345678,Backpack,Fashion,5,45797.61149731945,0.15,Paystack,Benin City,Edo,Failed
ORD100258,2026-07-03 19:00:00,CUST1287,Mary Okafor,customer@gmail.com,+2348012345678,Backpack,Fashion,1,38898.007995369415,0.15,Cash,Lekki,Lagos,Completed
ORD100259,2025-01-15 21:00:00,CUST1133,Chioma Ibrahim,user@yahoo.com,08012345678,External SSD,Electronics,2,102696.48143722292,0.1,Card,Lekki,Lagos,Completed
ORD100260,2026-07-15 22:00:00,CUST2484,Tunde Ibrahim,customer@gmail.com,,Coffee Maker,Home,1,74638.26600122423,0.05,Cash,Benin City,Edo,Pending
ORD100261,2025-04-12 11:00:00,CUST1071,Chioma Adeyemi,bademail.com,,Running Shoes,Fashion,1,69976.12146406586,0.15,Card,Kano,Kano,Completed
ORD100262,2025-05-17 03:00:00,CUST2317,Chioma Williams,customer@gmail.com,,Office Chair,Home,1,153175.55723851733,0.1,POS,Benin City,Edo,Failed
ORD100263,2025-09-23 03:00:00,CUST1554,David Okafor,info@company.com,+2348012345678,Coffee Maker,Home,1,65221.96983172755,0.1,Card,Ibadan,Oyo,Returned
ORD100264,2025-04-19 23:00:00,CUST1206,Chioma Smith,info@company.com,08012345678,T-Shirt,Fashion,1,18950.57900538304,0.05,Paystack,Abuja,FCT,Returned
ORD100265,2025-05-01 05:00:00,CUST1485,Aisha Adeyemi,,08012345678,Blender,Home,4,60360.053441870994,0.1,Paystack,Ikeja,Lagos,Failed
ORD100266,2026-07-26 04:00:00,CUST2009,Emeka Smith,bademail.com,08012345678,Running Shoes,Fashion,2,59673.34589906174,0.05,Paystack,Abuja,FCT,Pending
ORD100267,2025-08-15 11:00:00,CUST2258,Chioma Smith,info@company.com,+2348012345678,Wireless Headphones,Electronics,1,92119.27338422251,0.1,Card,Lagos,Lagos,Completed
ORD100268,2026-06-13 15:00:00,CUST1228,Aisha Okafor,info@company.com,,Running Shoes,Fashion,2,66118.21662123068,0.1,Cash,Ikeja,Lagos,Cancelled
ORD100269,2026-06-25 13:00:00,CUST2310,Ngozi Adeyemi,user@yahoo.com,080-1234-5678,Running Shoes,Fashion,5,61402.083781748355,0.2,Bank Transfer,Benin City,Edo,Returned
ORD100270,2025-03-28 22:00:00,CUST1364,John Williams,bademail.com,08012345678,Office Chair,Home,2,135780.3709243929,0.1,Paystack,Port Harcourt,Rivers,Pending
ORD100271,2025-04-07 00:00:00,CUST1679,Mary Smith,info@company.com,080-1234-5678,External SSD,Electronics,1,88689.8609182801,0.0,Flutterwave,Kano,Kano,Cancelled
ORD100272,2025-06-20 08:00:00,CUST2420,Mary Adeyemi,info@company.com,08012345678,Coffee Maker,Home,1,75173.95566715635,0.0,POS,Abuja,FCT,Returned
ORD100273,2025-12-03 14:00:00,CUST1776,Aisha Williams,bademail.com,08012345678,Smart Watch,Electronics,5,117233.75350645753,0.2,Flutterwave,Benin City,Edo,Pending
ORD100274,2025-07-21 07:00:00,CUST1042,Aisha Adeyemi,customer@gmail.com,08012345678,Running Shoes,Fashion,1,62943.506614948565,0.15,Bank Transfer,Lagos,Lagos,Completed
ORD100275,2025-08-19 16:00:00,CUST2217,Ngozi Okafor,bademail.com,+2348012345678,T-Shirt,Fashion,4,18386.34345235759,0.15,Bank Transfer,Lekki,Lagos,Completed
ORD100276,2025-10-07 09:00:00,CUST2428,Emeka Adeyemi,info@company.com,+2348012345678,USB-C Charger,Electronics,1,16545.29731704807,0.15,Paystack,Abuja,FCT,Failed
ORD100277,2025-01-03 14:00:00,CUST1876,Mary Adeyemi,,,Coffee Maker,Home,1,67675.31713095763,0.0,Bank Transfer,Ibadan,Oyo,Pending
ORD100278,2026-07-31 00:00:00,CUST1237,Emeka Ibrahim,bademail.com,,Office Chair,Home,5,156451.44701875866,0.1,Card,Kano,Kano,Failed
ORD100279,2025-09-10 04:00:00,CUST1383,Ngozi Okafor,info@company.com,,Smart Watch,Electronics,1,109231.27503540232,0.05,Cash,Benin City,Edo,Failed
ORD100280,2025-02-28 12:00:00,CUST2369,Aisha Williams,bademail.com,+2348012345678,Wireless Headphones,Electronics,1,85911.23240468446,0.15,Paystack,Lekki,Lagos,Returned
ORD100281,2026-01-26 23:00:00,CUST1483,Ngozi Adeyemi,customer@gmail.com,,T-Shirt,Fashion,2,19449.997924820957,0.0,Paystack,Kano,Kano,Failed
ORD100282,2025-03-24 02:00:00,CUST2551,Ngozi Smith,user@yahoo.com,+2348012345678,T-Shirt,Fashion,3,19110.458596749708,0.05,Card,Ikeja,Lagos,Returned
ORD100283,2025-05-18 20:00:00,CUST2285,David Williams,info@company.com,080-1234-5678,Running shoe,Electronics,-1,19478.896148633743,0.0,Card,Benin City,Edo,Returned
ORD100284,2025-07-08 13:00:00,CUST2065,Ngozi Okafor,,,T-Shirt,Fashion,1,16605.067833453362,0.05,Bank Transfer,Ibadan,Oyo,Failed
ORD100285,2025-03-14 02:00:00,CUST2153,Mary Adeyemi,,080-1234-5678,External SSD,Electronics,2,102179.97769122505,0.1,POS,Lekki,Lagos,Returned
ORD100286,2025-04-28 13:00:00,CUST1565,Tunde Smith,,,External SSD,Electronics,2,86236.86811715411,0.1,Flutterwave,Lagos,Lagos,Pending
ORD100287,2025-09-12 06:00:00,CUST1042,Aisha Adeyemi,info@company.com,080-1234-5678,Wireless Headphones,Electronics,2,90828.39166639393,0.0,Bank Transfer,Port Harcourt,Rivers,Pending
ORD100288,13/06/2026,CUST1658,Emeka Ibrahim,,08012345678,Office Chair,Home,5,135950.13503588573,0.05,POS,Kano,Kano,Returned
ORD100289,2025-12-18 18:00:00,CUST1326,Mary Adeyemi,,,T-Shirt,Fashion,3,16688.339355661417,0.2,Paystack,Lagos,Lagos,Completed
ORD100290,2026-07-26 09:00:00,CUST1119,Chioma Okafor,bademail.com,08012345678,Running Shoes,Fashion,1,70434.40390143452,0.05,Cash,Abuja,FCT,Cancelled
ORD100291,2026-04-11 00:00:00,CUST1063,Chioma Adeyemi,bademail.com,,Coffee Maker,Home,1,67357.2051959596,0.15,Paystack,Lekki,Lagos,Failed
ORD100292,2026-05-27 06:00:00,CUST2411,Mary Adeyemi,customer@gmail.com,,Blender,Home,1,52775.95209695194,0.2,Bank Transfer,Port Harcourt,Rivers,Pending
ORD100293,2026-03-21 19:00:00,CUST1839,John Okafor,bademail.com,+2348012345678,Backpack,Fashion,2,43237.921055070205,0.2,Card,Port Harcourt,Rivers,Pending
ORD100294,2026-05-02 13:00:00,CUST2453,Emeka Ibrahim,bademail.com,080-1234-5678,Office Chair,Home,2,143810.9425478277,0.05,POS,Port Harcourt,Rivers,Cancelled
ORD100295,2026-02-04 00:00:00,CUST1210,John Williams,info@company.com,080-1234-5678,T-Shirt,Fashion,3,17274.51333451187,0.0,POS,Benin City,Edo,Completed
ORD100296,2025-07-09 00:00:00,CUST1535,Emeka Smith,user@yahoo.com,+2348012345678,Blender,Home,-1,62636.369719047754,0.2,POS,Ibadan,Oyo,Cancelled
